ID_Cliente,Target_Risco
110917,0
100357,3
103883,3
104782,0
111904,2
100691,0
121577,0
111117,2
115246,0
123271,0
109067,1
108106,2
123115,3
105737,3
105038,3
116943,1
122565,1
111317,1
100993,2
122143,1
115557,1
102081,0
107887,2
100998,3
111805,3
123474,0
108550,0
124441,0
116564,0
120651,1
109360,0
116100,0
105446,2
107612,3
119126,0
111692,0
105401,0
106261,0
109539,0
108029,0
120721,0
121635,1
121350,2
116186,1
124029,0
103798,2
101994,0
113131,0
115441,1
111328,0
111458,3
100190,0
121254,3
119147,3
110797,0
107941,3
111209,0
115091,0
122898,1
109362,2
121469,3
117157,0
114998,0
121265,0
123124,3
106786,2
107994,0
105215,0
108000,2
113924,2
123090,2
113014,1
122209,1
120542,0
114943,1
119662,1
107379,0
109536,1
106794,0
113151,1
118764,0
101040,0
102464,3
111822,3
117785,0
120868,1
108662,3
101957,3
119829,0
121989,3
107833,0
112464,0
118838,0
124068,0
104921,1
107015,0
103650,0
103538,0
119313,0
100766,3
103475,0
105076,0
115309,0
100524,2
116337,3
107560,2
102624,3
113067,1
107624,0
110197,0
119778,0
123542,0
103068,0
118664,0
102998,0
101588,1
103168,0
116762,2
109872,3
103927,3
119532,0
124908,1
119697,0
107908,0
113814,2
111429,0
123499,1
114722,3
109335,0
102303,2
113510,0
120663,0
114225,0
120046,1
102088,0
103513,0
109262,0
123875,0
102826,0
103162,0
102396,3
102001,1
110629,0
122606,0
122846,1
103739,0
120771,0
104729,1
112646,2
117616,0
104531,0
101081,0
112133,0
105386,0
106589,3
107728,0
103318,2
103349,0
118565,0
116457,0
102411,3
116143,0
109200,2
110813,1
102289,0
103980,0
103459,1
110617,0
115322,3
119888,0
107554,0
110827,0
100429,1
104312,1
109675,1
113503,1
122831,0
102708,0
118765,0
112640,2
102551,2
110906,0
116026,0
103860,0
101022,1
101033,0
113909,3
103888,0
117668,0
101612,0
106426,3
116965,0
110545,0
109135,0
116388,0
112820,0
112644,3
111984,0
103960,0
122578,0
101638,1
116825,0
103803,0
107848,0
113698,1
106553,3
119763,1
107422,0
114043,3
120662,0
122542,2
106588,1
103943,1
110587,0
113562,0
110280,1
116067,3
115295,0
107001,1
122320,3
105561,1
115333,1
115175,0
122129,0
111397,0
108842,0
101395,0
110769,0
116723,0
100257,0
120623,0
108916,0
117735,3
108877,1
123658,1
101373,0
118636,0
104400,2
111655,0
121751,2
110556,3
111478,0
100215,1
123332,3
105310,3
106790,0
124508,0
114578,3
116109,3
106372,2
109258,1
107434,0
123436,0
113056,3
102565,3
104384,3
108500,0
121637,0
119537,3
109435,0
108449,3
122122,0
124348,0
121670,3
123322,0
108140,0
117059,0
106702,1
105200,3
112683,0
117824,0
110523,3
101644,0
108736,0
111998,0
103507,0
120425,0
103428,0
119703,2
104576,1
115991,0
103085,3
106933,0
111051,2
101742,0
121502,1
119160,1
109406,3
107665,0
121430,0
110212,0
123510,3
122430,0
108647,2
115845,0
105411,0
119001,1
106381,0
116395,3
102228,0
121901,0
106654,0
124965,0
109396,0
101259,3
117872,2
103520,1
108356,0
103067,0
111807,0
115364,0
122847,2
100063,1
101231,0
113843,1
109031,0
115810,3
104447,0
103930,0
102066,0
113944,3
101339,3
117496,0
115249,0
120539,0
112470,0
119837,0
109223,2
104061,3
112248,0
101971,2
117129,0
115068,3
108914,0
114351,0
114548,0
108174,0
115847,0
107383,0
114619,2
113123,1
109368,0
110509,1
120221,0
105320,3
120112,1
100777,0
122000,0
102415,1
112866,2
108498,3
112582,3
116658,1
101500,2
120388,0
100694,0
100091,1
117609,0
118065,0
107874,1
101177,0
110158,1
119499,0
107747,0
108632,3
111349,0
100654,0
105664,3
106257,2
121749,0
100989,0
116347,0
103512,0
110584,3
106416,0
113629,0
123823,2
102344,3
104145,0
108083,1
104332,3
113345,0
112370,0
120080,0
110099,0
124028,3
111855,3
102203,3
106520,0
114940,1
115094,0
116959,3
116569,1
109778,0
118846,1
101822,3
100612,3
111629,0
104582,3
103499,0
111593,0
101179,2
115597,0
107328,1
119261,0
100547,3
103873,0
119310,3
119759,0
111821,0
111843,0
114818,0
112725,0
122325,0
103126,0
113005,3
110995,0
100358,0
108485,3
117368,0
104005,0
117956,3
102463,1
102486,1
122349,3
113341,1
105610,0
115996,0
120410,1
111872,0
121260,0
124067,1
107767,2
122636,0
114904,1
123104,0
115332,2
100281,1
112281,2
106354,2
112158,3
101890,0
124818,3
113443,0
107814,1
110359,1
111392,3
124209,0
110117,1
117279,1
118702,0
100505,0
105195,0
123978,0
118753,2
117150,3
102406,1
100859,0
104828,0
117721,1
101013,0
114243,0
114259,0
113119,0
101326,1
111973,2
118578,3
100631,0
119333,0
106155,2
116264,1
110054,3
122510,3
119314,3
123235,0
108663,0
115788,0
118355,0
107114,1
123014,0
105993,0
118078,0
114092,0
114299,2
121559,0
109471,2
113144,0
102887,0
121219,2
119733,2
124204,0
110564,0
101463,0
104466,3
114726,0
117595,0
108692,2
118164,0
112698,3
111696,2
112440,0
117313,0
103777,0
104436,0
102069,3
117905,0
115851,0
105207,2
116604,2
116953,0
117778,3
118557,0
112404,0
123447,1
124942,1
105159,0
100279,3
109958,0
105264,0
120844,3
119260,0
124308,0
101247,0
120991,0
105429,1
104577,3
105536,0
100293,0
120005,0
122402,0
122408,1
124172,0
114540,3
107143,2
108979,0
116488,0
107534,0
105823,2
122826,0
112876,0
123631,0
106756,1
115947,2
102754,2
103950,0
106629,0
109393,3
104503,0
106625,2
124430,0
114859,0
117128,1
122772,1
123301,1
115469,0
105509,0
108193,0
107162,3
102527,1
109094,0
113615,0
121616,0
120780,0
111961,0
121193,0
105430,0
112062,0
114744,0
118370,3
119648,0
101457,0
111314,0
107957,0
100462,0
122527,2
123049,0
124702,0
119442,0
111642,1
120845,3
114336,1
106524,0
113571,0
101860,0
104633,0
102735,0
112395,1
109707,0
123878,0
119430,0
112798,0
118684,0
114949,2
116027,0
103393,2
111405,3
121897,0
121876,0
120858,0
105487,0
114840,2
102795,3
111972,0
115240,0
107707,0
113848,2
106362,0
117620,1
115673,0
101952,0
107604,0
117911,2
114814,1
104177,0
105362,0
100427,0
120941,0
113344,2
117413,0
122283,1
109696,1
100598,0
116126,0
115954,3
123264,0
124302,1
107363,0
103258,0
103055,0
106341,0
122186,0
102983,1
115239,0
111543,0
103004,0
114217,0
110251,3
119972,1
117967,1
117310,2
122725,0
103632,0
102118,0
104953,3
102621,3
102831,0
124525,1
122528,2
118011,0
105550,0
113575,0
123016,2
121881,0
111249,0
103113,0
110571,2
101163,0
106199,3
116506,1
110091,0
109804,3
101074,3
113786,2
100368,1
121095,0
119011,2
110858,2
112501,0
124488,3
112324,0
115976,0
113183,2
113308,1
124933,0
120559,0
118219,1
110559,2
122577,1
105230,0
101550,0
115762,0
101044,0
105571,0
104202,1
104519,0
116172,1
103838,0
111266,1
121574,0
111066,0
103191,0
115050,0
119816,0
111974,0
118413,3
111113,0
115447,3
116435,0
106018,1
121847,0
118461,3
116688,3
103919,2
100488,0
122849,2
103463,3
104127,0
118147,0
112848,1
115526,1
103329,0
109018,0
120938,0
111657,0
109911,0
107638,0
111236,3
111228,0
121188,0
117078,0
100881,2
123608,0
120049,3
106016,0
110775,0
108967,0
101121,2
103506,0
112849,3
123210,0
105604,3
109882,0
107567,0
113315,1
118154,3
119906,3
122286,0
110474,0
122359,3
105948,0
104097,0
106771,0
105060,0
106352,3
106630,0
106642,0
110041,3
116122,0
102219,3
120792,0
118230,0
109239,3
109831,0
117411,1
110127,0
110348,3
119921,0
113950,1
121794,1
103332,0
122266,3
100946,0
117589,0
106675,1
112965,0
107563,2
103281,1
109041,0
106336,0
114454,0
121022,2
121945,0
114684,0
117065,3
111213,0
120693,2
117259,0
114383,1
111874,0
118185,3
121808,3
110026,0
101353,0
108258,0
101891,3
116538,0
106623,0
121218,3
100244,0
123153,0
107207,0
123175,2
111548,2
119987,0
105467,0
110292,1
113357,1
106859,0
102106,0
113382,0
112250,0
118591,0
113229,0
119193,1
119769,3
101487,1
116765,0
120874,0
114443,0
118807,0
117323,1
107899,0
102149,1
110958,2
123216,0
113431,0
120166,0
105709,3
113791,3
123443,0
101289,3
102866,0
123527,0
102755,0
111685,0
110092,0
124946,0
115198,0
107358,2
123559,3
101462,3
100635,0
110349,0
100297,0
110332,0
118458,0
102785,3
112213,3
110755,0
109529,2
117251,3
116828,1
118954,0
101722,1
106955,0
119219,0
119484,3
103263,0
123141,0
111143,3
115306,1
121878,1
104304,1
114646,1
120426,2
110841,0
108704,0
110427,0
116722,0
118289,1
110855,0
107870,0
109469,0
105110,0
113461,0
122564,0
124165,0
120082,0
110854,3
100799,0
109615,0
110747,3
104759,0
111242,2
123520,0
103813,0
112291,3
100855,0
109929,2
112402,3
110123,0
114323,0
102273,3
104280,0
122184,2
102500,0
112401,0
121750,2
107151,0
111253,0
111785,0
107667,0
112364,3
107625,2
115373,0
108353,0
109287,0
117221,0
113027,0
101269,2
107490,0
120277,2
117811,0
115643,2
121276,0
121076,0
117995,0
118521,1
115152,0
107074,0
115618,0
122291,0
105533,2
116015,0
100895,0
106570,0
121064,0
114504,3
111537,1
123261,0
114926,1
101508,1
111040,3
109284,2
115255,0
121795,1
111190,0
100332,1
122461,0
103431,2
119189,2
124147,0
109464,0
121709,0
106265,3
108489,0
106267,2
124686,3
114078,0
105419,0
100481,0
108254,3
110218,1
118608,0
102978,2
100004,0
106747,0
108112,0
111026,3
119583,0
109255,1
119467,0
105312,0
121964,0
119021,0
102968,3
124831,0
100260,0
111063,2
114490,1
110924,0
115423,3
118725,1
102414,0
105109,3
106855,0
112519,0
113634,0
101257,0
107914,3
100370,2
109293,0
116093,0
116033,2
109420,0
107984,0
108834,0
104938,0
122691,0
123754,1
118057,2
100461,2
112094,0
117370,0
124673,3
116582,0
117662,0
108961,0
122343,3
105037,0
122033,0
107839,0
116022,0
122906,0
114891,2
102234,0
114380,2
102761,3
123677,0
119902,3
119822,0
117104,2
120632,1
112097,0
122094,0
104989,0
109136,0
114452,0
102490,2
124131,0
121605,0
102586,0
101761,0
122148,2
117690,0
105729,3
119542,0
117302,0
101187,3
120310,0
106823,0
120321,0
124231,2
120720,0
122188,1
123889,2
100650,3
109130,2
110762,2
115341,0
112982,0
111374,0
117379,0
107802,3
119809,0
114884,1
111087,0
109798,0
106247,2
106964,1
120339,3
121335,0
122066,1
106824,0
111335,0
120878,1
115651,2
121425,3
113778,2
122612,1
110721,2
114969,2
107338,0
104560,0
118978,0
116288,0
117753,2
104249,0
117756,3
117168,0
124356,0
124354,3
105325,1
104342,0
113783,2
124184,0
112276,0
124490,0
113593,3
117782,0
112794,3
102020,3
101332,1
108319,0
113813,1
115542,0
120199,0
104423,0
102198,0
122713,0
103397,0
116146,0
103213,2
104521,0
103145,0
110731,3
100161,0
108162,1
123910,0
107757,0
121536,0
122400,0
101477,1
103801,0
115516,1
111093,0
121992,0
111812,3
114385,0
124341,0
117764,0
117830,0
121404,0
116450,0
121251,3
107807,2
102002,1
123048,3
115515,0
111877,0
111613,0
104720,0
120121,0
112611,0
103275,1
102994,0
103774,1
122374,3
112859,0
120726,3
120212,2
116726,2
106990,0
107953,0
116371,0
122425,0
115365,1
112179,2
103804,3
121016,0
106845,0
115062,0
119787,0
119513,0
101043,0
115566,1
115582,0
104884,2
121459,0
122426,0
109596,0
107872,1
117163,1
111320,1
116319,2
110580,1
120860,1
102664,0
115668,0
120747,0
109533,0
105745,0
120110,3
123038,3
103435,0
119032,0
103034,0
119346,3
103212,2
114497,0
115812,0
114652,3
111967,0
111260,3
119878,0
114544,1
105455,0
106022,0
121329,0
102753,0
119893,2
114910,0
117927,0
107640,0
112742,0
122616,0
124576,1
121204,3
109400,3
116617,3
116206,0
124311,0
106209,1
122028,0
121336,2
114571,0
100817,0
119709,3
117363,0
119063,2
103448,0
106905,3
117683,2
104035,0
116011,1
111888,0
120840,0
103942,0
110466,2
104837,3
122553,0
117508,1
118025,0
113658,0
108532,2
109109,0
113088,3
105092,0
113093,3
106789,0
107139,0
101710,2
113782,1
119721,1
114203,0
105218,0
107730,0
107279,0
123394,0
109875,3
100689,1
110889,0
104072,0
103052,1
121922,0
113550,0
119211,2
106974,3
104686,1
104901,3
104919,0
117462,0
121981,3
115035,3
107043,0
109878,2
119469,2
103727,0
102640,3
124019,0
118947,0
110546,0
116323,3
103207,0
116519,0
122866,3
118686,1
105660,0
105314,3
119116,3
114083,3
119712,0
119827,0
101599,0
116370,0
104732,2
104426,0
124420,0
111964,1
122454,1
110609,2
120670,3
118997,0
116642,2
108019,1
100852,3
105526,0
112485,3
107226,0
101498,3
123186,0
119396,0
105485,2
122554,0
104585,2
116005,0
115822,0
103680,3
113991,2
108570,3
101817,1
110491,3
119150,0
112417,1
109870,0
107906,3
122792,0
115489,0
114893,0
110925,3
113610,2
105805,0
117882,1
109820,0
117410,0
101683,3
105504,0
109723,3
101682,3
121703,0
114903,0
103879,0
112085,0
111663,3
106003,3
108829,0
106987,3
119284,0
117909,1
118079,0
102270,0
100233,0
110277,0
114138,0
110477,0
108346,0
113247,0
100039,3
121756,0
106717,0
119908,0
101135,0
115263,0
105809,0
104340,0
105609,0
118819,0
100366,1
107348,0
117100,0
116847,1
103407,0
115124,0
103201,0
121036,3
120889,2
105273,0
113995,0
102547,3
110622,0
116601,1
119765,3
111767,0
121321,0
113946,0
116905,0
124001,1
101436,0
112148,1
110361,0
118984,0
111802,0
103853,3
122754,0
108930,0
103790,1
108721,0
106563,3
112602,1
115726,1
101052,1
120317,0
102683,0
107417,1
100128,3
115960,0
117707,3
116285,0
124257,2
100527,3
116246,1
107998,0
102880,0
119495,1
123277,0
110842,0
107052,0
112020,0
117440,2
103450,0
113370,0
102340,2
115446,0
104363,0
103606,0
100921,0
108304,0
106458,0
118766,0
115280,0
114794,0
118222,3
117676,3
106846,1
103603,0
107725,0
101541,0
124381,2
115107,1
112024,3
124514,0
111892,0
122076,1
103224,0
114036,0
100916,3
106932,3
104101,0
118535,0
112392,2
116673,0
122942,0
103770,3
118369,0
115007,0
122436,0
103413,0
118207,0
114451,1
109864,2
114931,0
112050,3
111274,2
101053,0
114154,0
120381,0
111965,1
111487,0
121281,0
122213,0
117518,0
115945,0
108125,2
110368,0
116058,0
123343,1
107233,0
102717,3
123366,0
100826,3
100061,0
105061,0
106853,0
119811,1
104155,0
116258,0
109667,0
116174,0
109276,3
121868,0
100095,3
113978,0
105453,0
100265,0
108614,0
101920,1
111420,3
119306,0
110784,0
117653,3
117038,0
109679,0
113821,0
105168,0
111062,0
116901,2
124191,3
119637,2
115578,0
122662,0
101773,1
120163,3
120030,2
113707,0
117035,0
112120,3
121965,0
109527,3
116587,2
106781,2
118539,1
112642,0
104680,3
102543,0
111108,0
106613,1
120304,0
109053,1
119586,0
115468,0
114762,0
112131,0
117320,0
106626,3
102258,3
114560,0
121069,3
124031,0
119145,0
105522,0
122783,1
113001,0
124364,0
111373,1
116775,3
103716,1
103008,3
123075,3
113688,2
100434,0
112046,3
110052,3
122260,2
118036,0
120931,3
122551,3
104196,0
115208,0
118300,2
104118,0
111224,3
109489,0
105445,0
106615,2
111525,0
124784,0
105515,3
124780,0
113570,0
118330,0
115805,0
120416,3
104390,0
100858,1
100528,0
105334,1
109618,3
123628,0
105538,0
117160,3
112690,0
122211,3
104031,0
119947,0
118793,0
123303,2
115021,0
106278,3
120865,0
109184,0
105091,0
109619,2
108308,0
116799,2
119953,0
119017,0
107809,1
124902,0
124932,0
107416,0
123226,2
104208,0
116201,0
112790,1
113987,0
103986,2
112297,3
109044,0
120226,0
120382,2
119257,0
104007,1
103734,0
100605,2
113080,0
116481,1
102802,3
122310,0
123045,0
107758,0
124770,1
115178,1
114438,3
102776,1
111265,3
119353,0
113078,3
115044,0
105279,0
108229,2
101838,0
105205,1
115649,0
105066,0
100354,0
106985,3
111179,0
105102,2
120449,3
109752,0
116282,0
112816,0
115157,1
114275,0
101936,0
124573,3
122836,1
117488,0
122708,0
101719,0
119511,0
115679,2
105649,2
109584,0
109151,0
124190,1
122919,1
100873,3
104255,0
118114,0
115619,0
116898,0
117331,0
122416,0
112668,2
104164,0
113502,0
118844,0
121042,3
106911,0
112422,3
123199,0
102927,3
116316,1
118777,3
102243,0
109734,3
101271,3
124460,0
111542,0
112606,3
122386,0
110832,1
104623,0
108433,0
119808,3
123125,2
109567,0
112763,0
114075,2
112018,0
122863,0
117322,0
116418,0
120340,0
110738,2
116980,0
106950,3
111361,0
104209,3
120442,3
111016,1
107208,0
115380,0
117044,2
106242,0
110272,0
117606,0
107517,0
120951,0
120499,2
107596,0
123218,0
114870,3
114332,1
120498,0
120925,2
108326,0
118834,0
110390,1
121250,1
116393,0
101916,0
120444,3
109919,0
110905,0
122969,3
111178,0
115765,0
114440,0
109407,0
104025,1
111512,0
103377,0
112415,0
105577,0
117240,3
104001,0
110932,0
121429,0
104918,0
115594,3
106928,3
123612,3
124394,0
106896,1
124455,2
104211,0
111177,0
104461,0
103481,0
104528,0
124984,0
107522,0
113406,0
109247,1
115493,0
123169,3
103405,0
116211,0
118074,0
115176,0
105681,0
102742,0
122785,0
110189,3
103528,3
106263,0
111134,0
100602,0
102872,1
100613,0
124355,0
107702,1
111551,3
115936,1
107722,0
109347,0
121158,1
120168,0
116320,0
104311,0
121242,1
108176,0
100030,0
116689,0
121496,0
117809,3
113535,0
111482,0
112393,0
114365,0
106760,0
111937,0
111659,1
107316,0
124084,0
108128,0
106579,0
107854,0
110981,3
115514,0
122511,3
102653,0
112693,0
112766,3
103514,0
115443,0
107895,0
105595,2
123297,0
117801,1
114364,0
124872,2
113106,1
114315,1
107225,1
120035,0
120167,0
122661,0
116967,1
108741,0
120899,0
116745,3
123529,1
113030,0
105934,1
122479,3
105249,0
103835,2
103845,0
103992,0
117169,3
116023,0
102743,0
108134,2
105877,0
121395,0
103674,0
112252,3
115424,3
104361,3
106253,0
115296,0
102374,2
110921,0
120411,0
116651,0
107093,0
120783,1
105324,0
107368,2
118798,2
121155,3
120437,0
101132,0
122726,3
119690,0
112236,0
112081,0
116207,0
104184,0
112137,3
110216,0
118989,0
113910,0
100977,2
100802,3
109605,3
124433,0
103644,1
108759,0
101297,1
109741,0
102189,0
118433,2
121887,1
107210,3
122576,0
108845,1
107787,0
118239,0
103710,3
116532,0
119849,0
109235,2
118198,0
121634,2
114218,2
122216,0
111450,0
108731,0
122181,0
109896,3
100170,0
115492,0
111453,1
101450,0
123239,0
114868,0
107996,0
117013,3
117569,1
108372,1
104200,0
111388,0
120749,0
112136,2
105016,2
110267,0
106900,0
101107,1
119940,3
101888,2
123305,3
112203,0
116527,0
102413,0
118824,0
118042,2
111019,0
117003,0
121464,3
102174,0
103899,3
102894,0
117832,0
112706,0
112068,0
114863,2
111503,0
123595,0
105763,0
100595,0
118958,0
123825,0
107375,0
100571,1
123852,0
104527,0
122758,0
104950,0
106966,3
113255,3
110651,0
102067,1
124676,3
109219,1
124314,0
116628,0
107921,3
124511,0
105635,3
108418,3
124969,0
111106,3
111012,0
102195,2
111341,0
116771,0
105908,0
115378,1
108422,2
108454,1
120206,0
111581,0
101691,0
113366,0
105043,1
114132,2
105466,2
111775,3
110679,3
112433,0
107875,0
108386,0
109828,0
104411,0
108861,0
112744,1
112381,0
109283,0
105148,2
115122,0
123410,0
106032,2
124289,0
118796,0
108702,3
100941,3
100609,0
118758,3
103614,1
111369,0
111271,0
102897,1
111600,2
100468,2
101464,0
119142,0
104695,3
118038,3
118041,0
123482,0
121784,0
121611,1
112864,0
117790,2
106536,0
108104,1
124252,0
113489,1
117436,0
106044,0
112263,0
111286,0
124568,0
100606,1
124109,0
104415,0
102537,0
116886,0
107734,0
120399,0
119070,1
114971,0
122248,0
120774,0
107273,3
105425,1
119076,1
101067,2
101080,0
104941,0
110063,0
101797,0
121038,2
103166,0
114561,2
113996,3
113209,1
121208,0
101102,0
124971,0
120354,2
110222,0
106584,0
108750,1
108956,1
116009,0
103776,0
106740,0
116340,0
106685,0
124495,0
111994,0
123547,1
102224,0
119454,3
119068,0
115977,3
101955,2
116505,0
106963,0
109025,0
122670,0
118883,2
110508,3
102611,0
116234,1
101496,3
123985,3
113200,3
104294,0
111435,3
101562,0
112321,0
103771,0
115442,0
118548,2
103492,0
123148,0
118675,0
117406,0
116946,0
119445,3
123035,0
122905,2
108924,2
109826,2
100970,1
122850,0
112973,0
107498,1
124593,0
105578,0
115106,1
109070,2
109482,0
106697,2
102995,2
121279,2
115774,3
115125,0
108138,0
101302,0
120335,0
111792,0
122107,0
117084,2
101793,3
110187,0
121789,0
107812,1
114760,0
107140,3
101381,0
122508,0
121494,1
103544,0
122322,0
109575,1
123143,0
119544,3
104465,3
101325,3
109762,0
114590,0
109418,0
102803,3
111652,0
106799,0
117614,0
122344,0
109648,2
113689,0
124629,2
107251,0
106509,0
106123,0
114473,0
105046,0
118878,0
115600,0
118259,0
107017,0
100110,0
110850,0
112857,0
116452,0
124024,0
112809,0
124319,0
113138,0
117082,3
113214,0
124762,3
103953,3
123594,0
100180,0
113287,0
113855,0
123354,0
107916,0
120516,0
100131,0
119813,2
119194,0
113084,0
124710,0
102111,0
109677,0
100876,2
101047,0
121293,3
113720,0
101097,0
112479,0
106095,0
103389,1
115140,0
109312,1
102357,0
106972,0
108026,0
111362,0
119055,3
111305,1
113731,0
122983,3
121362,3
123050,3
104234,3
103583,3
116105,3
115540,0
102324,1
100558,0
100992,3
108839,1
111446,2
112016,0
122518,2
101697,1
107954,3
111358,2
107130,0
110025,0
121262,0
114387,0
116429,0
118404,0
109943,0
114555,3
117178,3
103730,0
105250,0
102416,0
111589,3
111406,3
106776,1
102956,2
100991,0
120306,3
104353,0
103566,2
104779,0
112165,1
107589,1
108915,0
101598,2
112524,0
108722,3
111055,0
115942,3
117014,0
107473,0
109801,0
121112,1
118622,0
100267,0
124499,1
123685,1
106659,0
113977,0
105201,1
109905,0
111674,0
118047,0
121117,0
109671,3
118467,0
106165,0
120203,0
121906,0
101829,0
124124,1
113046,0
103243,0
114042,0
106286,3
104677,0
121258,1
121513,0
124462,0
103588,0
122548,1
113277,0
118320,0
106505,3
106735,0
103458,0
107598,2
114602,1
118183,3
114362,0
106093,2
103969,0
114936,0
124233,0
120333,3
116676,0
120213,0
123766,0
100964,0
117696,2
103875,0
118641,0
124164,1
115684,3
116798,1
121455,3
103983,0
101384,0
100432,3
104505,0
103051,2
108350,0
101119,3
106931,3
116300,0
112066,0
112777,2
102070,0
117485,1
112041,0
122502,0
104671,3
102882,3
120821,1
113696,3
101109,0
113951,1
104952,1
112511,0
109027,0
108648,0
124098,0
121068,0
113269,0
117139,0
105896,0
117120,3
117198,0
112153,0
123990,3
120758,0
120366,0
121165,1
113800,0
113613,3
121056,3
119508,0
122361,0
105632,3
109206,0
124387,2
113280,0
103618,1
118820,2
118269,3
123263,3
104221,0
102838,1
122979,0
118538,0
120762,0
101858,0
120067,0
105127,0
107462,0
120779,0
105657,3
102068,0
114102,0
110364,0
103934,0
120149,0
120303,0
101401,3
121311,0
104667,0
105511,0
109923,2
112171,1
107695,0
114562,0
103461,1
106157,3
122761,1
102121,0
114977,2
119977,0
119996,3
122883,2
106877,3
124266,3
105073,0
120018,3
115713,0
124487,2
112811,0
119734,0
106522,0
114854,1
106406,2
102334,3
124121,0
105957,0
114844,2
115946,0
104547,0
107156,0
122106,3
119335,0
124010,3
100443,0
104639,0
124327,2
111507,0
123933,1
117447,2
117955,0
121315,0
115745,0
106360,0
112163,3
121344,3
107753,0
101934,1
113263,0
110611,0
102175,0
115310,0
117403,0
113705,3
110056,2
100387,0
103749,0
108468,0
108968,0
103219,0
101937,0
114086,0
115502,0
107855,0
121512,0
112808,3
100222,0
109568,0
105041,3
114326,0
120923,0
101887,3
112627,0
122952,1
103040,0
114983,0
118634,0
103582,3
101226,0
106943,0
101284,0
102141,1
106161,0
109457,3
113859,0
113962,0
116546,0
101981,0
120285,1
105553,0
116746,0
101045,0
123133,0
110366,0
111027,0
100637,0
120413,1
118918,3
121268,3
115705,0
112784,0
104996,0
114551,0
107999,0
121468,0
117210,3
105135,0
111004,2
109663,1
121473,0
113892,0
111295,0
101924,3
117899,0
119392,3
119981,0
108452,0
101938,0
120334,0
105389,1
105562,0
101241,0
120342,3
103286,2
123456,2
108789,0
119317,0
106422,0
107768,1
110401,3
109361,0
123979,0
117527,0
111237,2
109320,0
120462,0
115933,0
108049,0
103731,3
122776,0
109394,0
114958,0
124211,0
107990,1
116238,0
120356,1
116268,3
118618,0
122771,0
123276,0
112124,1
115323,0
113026,0
123233,3
121196,0
107389,2
105995,3
124272,0
102440,0
102842,0
102313,0
117130,0
109059,0
107391,2
100985,0
123973,0
101884,0
115862,0
110151,0
122160,0
106433,1
109159,1
110657,0
112793,0
118625,1
124427,1
112076,0
100634,1
101620,1
113086,2
107610,2
113602,3
116743,0
117669,0
104553,0
124176,0
111749,3
100037,1
118317,0
111198,0
102438,0
114171,0
117359,3
108189,0
101667,3
101488,0
104631,1
122808,0
101399,0
122083,0
112348,0
109451,0
112506,0
110200,0
115543,0
122842,0
101438,2
101584,1
101519,0
124513,1
102718,0
117113,0
105423,0
102207,0
111256,3
103097,1
123820,2
105051,0
121944,0
118035,3
119464,0
119578,0
122155,2
101537,0
104000,3
119367,3
105521,1
119398,3
119510,3
116637,1
